OO,PRO,ZY,2C,4C,8C,MO
-0.0916034730448398,0.179193580254662,0.352949518275064,0.273348794797695,-0.794115476295116,0.450856967659072,-0.370629911646535
-0.623623698661811,0.239857710588844,-0.214248104168954,-0.0667030376639302,-0.826801491245205,2.36459200768151,-0.873073386530459
-1.04994086189755,0.723621176508172,0.840616308677532,0.239677324011502,0.345908037512761,0.720059731144375,-1.81994171595679
1.71972085150408,0.398577043149154,0.072582843603582,0.430699795291051,-0.193825302536195,-0.835265398930832,-1.59248983208084
-0.222532227650379,-0.0377229891220871,0.49116358719298,-0.222532227650379,0.0702495215774672,0.02842934588284,-0.107055010230443
-3.47018980228905,1.2782917319208,1.05346112389169,0.381780691387847,-0.635326564882321,-0.872078972590558,2.2640617925616
0.289797964671109,0.0586779782623514,-1.89535213925127,-1.73624381031675,-1.82135155780749,2.63514906772777,2.46932249671429
0.183635631193168,-1.10546315701228,-1.44039643420658,-2.33767543503081,0.70340554988348,2.25484387086386,1.74164997430916
0.466762183719751,0.510212439753148,-0.242787952866055,-1.43947986387115,-2.34156610734423,1.58942515280746,1.45743414780108
1.47454708901879,0.903792957862398,1.14475840625857,1.54262813637473,-0.505158378814221,-1.34777461234074,-3.21279359835952
0,0,0,0,0,0,0
0.677258749773237,0.2770337777093,0.281330073442098,0.270565249278114,0.428628056813512,0.499387083068225,-2.43420299008449
-0.71213878412266,0.815678099687799,-0.178697351118323,-0.10750630326137,-0.0696035111237752,-0.61325879920003,0.86552664913836
0.542046338353202,-0.211029870363444,0.456595905074425,-1.62064709385804,-0.548541293377616,1.26670093073297,0.114875083438502
0.716084701564189,-1.4571620481692,-0.972339997801313,-1.0095418401919,0.22935021974409,1.85500925659644,0.638599708257688
-0.0688553918862101,0.413132351317261,-0.0688553918862101,-0.0688553918862101,-0.0688553918862101,-0.0688553918862101,-0.0688553918862101
-0.650633607235945,-0.120420930743625,-0.12432991911775,-0.543100137272924,0.13485496461406,1.0001870855647,0.30344254419148
0,0,0,0,0,0,0
0,0,0,0,0,0,0
-1.30521434257187,0.391612958892457,0.873570900575533,0.45250313916645,-1.40742151976843,0.624136227150122,0.37081263655574
-0.234901080133769,-0.431962211513595,-0.249913650988793,0.0291286310453924,0.981076501639251,0.25861047716816,-0.352038667216646
1.19805757105441,0.920004341399893,1.04795815699994,1.5181142621736,0.907813435991443,-2.42639858561479,-3.1655491820045
0.302008558872346,-0.487376187567559,-0.181074327829596,-0.154006084631426,-0.964548913525145,0.724623464866089,0.760373489815291
-0.301900476235511,0.0156937284536585,0.59504480614988,-0.472872806247151,0.154291485047432,-2.88021591373599,2.88995917656768
-0.218142064997163,-0.791031733417745,0.486953013882021,-0.791031733417745,-0.791031733417745,0.421961989916454,1.68232226145192
-0.0186981359286744,0.0145780189456242,0.0789126606977479,-0.0186981359286744,-0.0186981359286744,-0.0186981359286744,-0.0186981359286744
0.235703801995136,0.184615030062675,-0.292114791622411,0.0138510085089631,-0.133125267861254,0.214798035559053,-0.223727816642161
1.05071075508234,-0.850547972446847,-1.32943195375032,0.0085094198364466,-1.32617162458673,0.725587194652156,1.72134418121295
0.763166573739953,-0.517552766529321,-0.610022536664752,-0.658579356842953,-0.582155743231808,1.95668664461927,-0.351542815090391
-0.210946083031727,-0.230781264616991,-0.21442665176669,-0.26405741949129,-0.26405741949129,-0.0727244790116849,1.25699331740967
-1.16010344403687,0.430982622653674,0.938174430793667,0.621688894749768,-0.523539746828502,1.12106300099196,-1.4282657583237
-0.825226102327703,0.494829051062452,0.827788202730441,1.43206519561881,-0.0861985732620791,-0.529557253619512,-1.31370052020241
-0.00260652984685854,-0.00260652984685854,-0.00260652984685854,-0.00260652984685854,-0.00260652984685854,0.0156391790811512,-0.00260652984685854
0,0,0,0,0,0,0
0,0,0,0,0,0,0
-0.0643802012870807,-0.0643802012870807,-0.0643802012870807,-0.0643802012870807,-0.0643802012870807,-0.0643802012870807,0.386281207722484
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.173451454105968,-0.526988264035125,-0.526988264035125,-0.526988264035125,-0.526988264035125,-0.231532380508953,2.16603398254348
0.0134389902413319,0.582552469061105,0.163299201686931,0.323721548109953,0.531754564756907,0.145201826036705,-1.75996859989293
-0.918681283519151,0.151560641210824,0.366552090467151,0.407394185241659,0.262660445830555,-0.0758011249079873,-0.193684954323052
0.211576977175476,-0.14174631398742,-0.14174631398742,-0.14174631398742,-0.14174631398742,0.417634253118099,-0.062225974343894
-1.39713103776903,-0.66820276266824,-0.912420010683373,-1.33503491667712,-0.941347196146875,2.51285293301657,2.74128299092807
0.0295017548915758,-0.0681090417348466,0.0227443887162669,-0.0395398895380756,-0.0360081985678225,0.159520027967748,-0.0681090417348466
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.403278208720987,1.55760340066192,1.33934939753602,1.62287216634985,0.429038598718938,-1.55146027746924,-3.80068149451848
-0.241156893250762,0.294972422945444,0.136843226703553,0.203492262138621,0.103200382875917,-0.284720206343301,-0.212631195069472
0,0,0,0,0,0,0
0,0,0,0,0,0,0
-0.317937188914557,0.724725626934925,0.77075666861881,0.374869204324108,0.403143959001056,-0.0455035233042391,-1.9100547466601
-1.87678850483294,0.587259303107468,-0.376333468430369,-0.121509399228086,-0.175303313368752,-0.439740305459702,2.40241568821238
-0.0318630277729877,0.298285573919343,-0.24920222138315,0.387506892301889,-0.00606153458654302,0.164917824738613,-0.563583507217165
0.103368197937923,-0.914769127950493,-0.588700704406523,-0.393485076040529,-0.0576163912984145,1.62235311700107,0.228849984756971
-0.00527184211140199,0.0185748998429657,-0.00527184211140199,-0.00527184211140199,-0.00527184211140199,0.00778431071404429,-0.00527184211140199
0,0,0,0,0,0,0
0.0181147143723426,-0.0139861287946815,-0.0139861287946815,-0.0139861287946815,-0.0139861287946815,-0.0139861287946815,0.0518159296010646
-0.00340667742205252,0.0204400645323151,-0.00340667742205252,-0.00340667742205252,-0.00340667742205252,-0.00340667742205252,-0.00340667742205252
0.993997252751053,0.020954322137607,0.567328325181515,-0.0775240446302652,-0.839044312970201,0.498143373920976,-1.16385491639068
-0.00112112311752642,-0.00112112311752642,-0.00112112311752642,-0.00112112311752642,-0.00112112311752642,0.00672673870515855,-0.00112112311752642
-0.0136311603404172,-0.0136311603404172,-0.0136311603404172,-0.0136311603404172,0.0113976341511052,0.0567581675509808,-0.0136311603404172
-1.40042611200812,-0.647796734717307,0.479293276449181,-0.107713989239152,0.307593471441705,0.724982921567437,0.644067166506259
-0.00738427919031981,-0.179528510649484,-0.0374360207373923,-0.48964916704689,-1.14467910989188,0.429145798928395,1.42953128858757
-1.41966997125172,0.432101965159911,0.637432996098809,1.08592968011013,0.111806522025101,-0.271893696752874,-0.575707495389356
0.711486428018262,-0.106911908677771,-0.454712528732139,-0.393347765638723,-1.4978593206498,1.02308252661004,0.718262569070124
-1.16182835441559,0.865083948098336,0.357172285623339,0.592055651142984,-0.054579334977733,0.225677913390286,-0.823582108861623
0.509786983439481,0.689434616675353,0.714802798299151,1.07126365061639,0.869999089953734,-1.79990189336192,-2.05538524562219
-0.195588090591305,-0.2248526850965,-0.206055089642374,0.0616406935612832,0.603299410061579,0.210255188758183,-0.248699427050867
0.112821550425847,-0.546365535317037,-0.0780007919097316,-0.648463722935773,-0.0853055925329648,1.85580996500641,-0.610495872736752
0,0,0,0,0,0,0
-0.991512071744665,-0.142386207435189,0.273666599026194,0.129448805447402,-0.580682068393863,0.864015013767971,0.447449929332151
0.686776610703888,0.0177823937730208,-0.770178975517564,0.591066701900586,-0.394748113764003,0.869429135436155,-1.00012775253208
-0.00149347966245235,-0.00149347966245235,-0.00149347966245235,-0.00149347966245235,-0.00149347966245235,0.0089608779747141,-0.00149347966245235
0.00714578802597199,-0.283821490467106,-0.0807650534269824,-1.72005815545178,-2.0313477298928,1.45005857900176,2.65878806221093
0,0,0,0,0,0,0
-0.225071786426345,0.637809357214585,0.188522295982831,0.0283124493737299,0.231208695084381,-0.313781129915474,-0.546999881313707
-0.472031502324912,-0.122796061441814,-0.785560713766603,0.0844026862453609,-1.59672724977423,0.0269756877295535,2.86573715333264
0.324971338034349,-0.0810210216414882,-0.0810210216414882,-0.0810210216414882,-0.0810210216414882,0.0801337701730921,-0.0810210216414882
0,0,0,0,0,0,0
-0.122743307414271,0.0608707861656841,-0.705456867631865,-0.622495418616467,0.0727123988102008,1.12741164217608,0.189700766510637
-0.874237657025847,0.661328554154779,1.49316740539576,1.56826031375619,1.71546070853873,-2.41428464957255,-2.14969467524706
-0.00887993067285545,-0.0303596580833068,-0.0303596580833068,-0.00179050588653592,-0.00533086359178439,0.0412782160053502,0.0354424003124392
0.923410144381909,0.91021064662705,1.05036374879093,1.41021281330104,0.101894049431016,-1.83158486514335,-2.5645065373886
0.271421072354725,-0.225782922591871,-0.206985327137745,-0.0947440625680673,-0.11869879471979,0.549457641527765,-0.174667606865017
-0.47331907547441,1.33327919434043,0.729130807451352,0.851398323670992,1.58618102456994,-0.232866521066197,-3.7938037534921
0.0478506851972087,0.347866849950606,0.712584790772693,-0.926997294511785,-0.190073872696563,0.730158939666703,-0.721390098378864
-0.600486699054696,0.71030725455427,-0.160829233002848,0.329123973053906,-0.458700505840484,-0.925276986149182,1.10586219643903
1.80477724717699,-1.91633506511207,-2.26904928541908,-1.73690348314137,-1.63883570360302,5.03159691468594,0.724749375412605
0,0,0,0,0,0,0
0.315889712128203,-0.42738316113255,0.762237641650682,0.417718842548745,-0.428313032283587,0.0833652522310803,-0.723515255142575
0,0,0,0,0,0,0
0.111120074684029,0.869856291521454,-0.0462048899786499,-0.191255222781933,-0.2478387511483,-0.2478387511483,-0.2478387511483
0,0,0,0,0,0,0
-0.0259827790755798,0.0973844464085826,-0.200083456489085,-0.401717317658736,0.661785624647422,-0.401717317658736,0.270330799826132
0,0,0,0,0,0,0
0,0,0,0,0,0,0
-0.918347027338469,0.17924777497483,-0.467184812963851,0.0627038698605413,-0.818754308848107,0.723809225703393,1.23852527861166
-2.58268511632442,-0.982242906569606,0.0636900876450373,0.170645240473756,-0.427424756707091,1.72190131869001,2.03611613279232
1.63557167353052,0.176515115349482,1.18433164673993,1.47846827810667,0.453473176716723,0.22237974307813,-5.15073963352145
0.980112196212894,-0.27689842199313,-0.27689842199313,-0.27689842199313,-0.223787085533567,0.313300727094173,-0.23893057179411
-0.00542397859986006,-0.00542397859986006,-0.00542397859986006,-0.00542397859986006,-0.00542397859986006,-0.00542397859986006,0.0325438715991604
-0.598400676419003,-0.121535862752185,-0.523546681734789,-1.62076848944746,-0.963656202970465,1.93682240412382,1.89108550920008
-0.10891907034418,-0.0234497281548308,0.0451145583282407,0.0193185574509029,-0.323206442043573,0.0233691779149873,0.367772946848453
-0.0296178533210723,-0.0296178533210723,-0.0296178533210723,-0.0296178533210723,-0.0296178533210723,0.177707119926434,-0.0296178533210723
-1.01172123835485,0.820634701454075,-0.151198403438304,0.633721651836987,0.0100283450356038,0.17125918470301,-0.472724241236517
0.451762814994287,0.3459205873492,1.10356102589782,0.744805499906636,-0.735329469592895,-1.05082592786223,-0.859894530692808
-0.186304244049571,0.554046257077902,0.734078587887062,0.235976927555897,-0.060622080568741,-0.133797528760996,-1.14337791914155
-0.057219704226247,-0.057219704226247,0.343318225357482,-0.057219704226247,-0.057219704226247,-0.057219704226247,-0.057219704226247
0.396445758975274,0.955227955127335,0.662922078019578,-0.257516447366203,0.325949481601571,-2.5638235616657,0.48079473530814
-0.18833235476784,-0.113370297086618,-0.18833235476784,-0.18833235476784,1.05503207092582,-0.18833235476784,-0.18833235476784
0.138049712815921,-1.17043759078135,-1.55801709455344,-0.988377263480117,-0.35381478862335,1.33946861984,2.59312840478234
0,0,0,0,0,0,0
0.0259505603884202,-0.134324271020173,0.376637648257207,-0.134324271020173,0.134708875435064,-0.134324271020173,-0.134324271020173
0,0,0,0,0,0,0
-0.130190620131628,0.888739709832009,1.74911489199165,1.1108588848453,0.275125177664184,-1.58478584456179,-2.30886219963973
-1.06653739421789,0.0427508067103313,-0.478334701138898,-0.996109449775387,0.16322170148972,1.50099521891446,0.83401381801766
0.456946190291803,1.38141265001135,1.00899298889168,0.551079179594585,0.423606172816541,-2.20295226941432,-1.61908491219164
-0.239978223819779,0.0972571238554321,-0.142367427193356,-0.239978223819779,-0.239978223819779,0.194922899820618,0.570122074976643
-0.0717857629327405,-0.0717857629327405,-0.0717857629327405,-0.0717857629327405,-0.0717857629327405,-0.0717857629327405,0.430714577596443
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
-0.0769009123961701,-0.0769009123961701,-0.0769009123961701,-0.0769009123961701,-0.0769009123961701,0.423437624178,-0.0389330621971496
0,0,0,0,0,0,0
0.024538793654997,-0.00756204951202712,-0.00756204951202712,-0.00756204951202712,-0.00756204951202712,0.0132714539051386,-0.00756204951202712
-0.0453892924810291,-0.0453892924810291,-0.0453892924810291,-0.0453892924810291,-0.0453892924810291,0.272335754886175,-0.0453892924810291
3.1432103120771,-2.28213149365928,-2.28213149365928,-2.28213149365928,2.74322957868275,3.24208608387727,-2.28213149365928
0,0,0,0,0,0,0
0.00488731062416958,0.674113450259623,0.319563641922341,1.24118212163283,0.4458123720324,-1.61670411208771,-1.06885478438365
1.42256889745758,1.62350685727513,2.10381312224191,0.978067360947031,-0.947238192542364,-3.71757594783033,-1.46314209754897
-0.905510724882349,1.66812535816602,1.35151759521192,0.592253333936938,0.134131980104101,-0.743771309966552,-2.09674623257007
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.07409499399148,0.61560397084362,0.922113530319383,0.249309620494377,0.632534812620079,-0.394123452490123,-3.09953347577882
0.0717997463807033,-0.0319867913908028,-0.00620276562057,-0.0558335333451704,-0.0558335333451704,0.10532125846941,-0.0272643811483995
-0.382735186557604,0.0214413200894726,-0.382735186557604,-0.344767336358584,0.825157665083729,0.00482788177067162,0.258810842529919
0,0,0,0,0,0,0
-0.0177611621431717,0.10656697285903,-0.0177611621431717,-0.0177611621431717,-0.0177611621431717,-0.0177611621431717,-0.0177611621431717
-0.286832645316459,1.05654712973383,1.35289717249158,0.795029383997321,0.460292629713389,-0.604652521769196,-2.77328114885046
-0.519526524105863,0.471934425476194,0.42349080655389,0.661867134814989,-0.144395738668978,-0.360076153560263,-0.533293950509965
0.0696257785818832,0.61306543894793,0.610377603907054,0.920826201908699,0.463410100359303,-0.449739485720898,-2.22756563798397
1.38146450964559,1.0567172735761,1.69873806304147,1.39282602850834,1.52656504676275,-2.75899925705596,-4.29731166447829
0.130990113081165,-0.0715150949964127,0.48199967144271,-0.936338651399343,-0.0164145859580422,1.54422424332408,-1.13294569549416
0.295740294331725,-0.0397555655148505,0.380950683850685,-0.384584062512292,-0.384584062512292,0.101779275590472,0.0304534367665521
-0.249666202656947,-0.225819460702579,-0.249666202656947,1.46109432116187,-0.249666202656947,-0.2366100498315,-0.249666202656947
-0.591563201551839,0.978143676183299,-0.577503257713302,0.262641599461972,2.4511649605311,-1.03771239997001,-1.48517137694123
-1.80400926493111,-1.67221403003422,-0.227517285495259,-0.0536269086533832,0.0238311711695394,1.95176689508438,1.78176942286005
-0.0942589535020353,0.584132875115825,1.05947088466248,1.27395268965609,1.1256630990101,-1.94492853729879,-2.00403205764368
-0.611994945694971,0.382251527074732,0.638423682950366,0.474369729063163,1.15733470432274,-0.722196506649665,-1.31818819106636
0.788918308464912,-0.129606448403457,-0.291038954768438,-0.000611174378879031,-0.784370980024026,1.79558650252594,-1.37887725341605
0.875451295025236,0.0205569335896083,0.577873327970305,0.909023940646783,-0.244823559903083,-3.01930183138649,0.881219894057642
-0.0626008647053141,-0.167453602164934,-0.0441439599977532,0.914515244621347,-0.28293081958487,-0.112423028782627,-0.244962969385849
0.157446911833199,0.721693812410035,0.704567424995604,1.18951263138324,0.76238206011638,-0.708156644961869,-2.82744619577659
-0.746968090706397,-0.448258094870396,0.0454206506274022,0.0445668333326172,0.162669567939516,-1.16164277460455,2.10421190828181
-0.0925451186526177,-0.238344222740849,-0.144562076420232,-0.00675286455793622,-0.353148698231649,0.851304782007684,-0.0159518014044008
-0.143802052184745,0.910346782686872,0.194015095611247,0.298644703813467,-0.552320803643734,0.337891513023752,-1.04477523930686
-0.384084881003675,-0.670671416561975,-0.893705748939442,-0.258203276895264,-0.590778615982135,2.32991189118902,0.467532048193469
0.852311464677799,0.839328667256996,0.281773993280169,-0.24682373021844,-0.545392685839775,-0.560922242315816,-0.620275466840932
-0.0305414364006127,-0.00605875120126924,-0.0626422795676368,-0.0340731273708658,-0.0626422795676368,0.0238944709003585,0.172063403207663
0.0158596463579832,-0.0162411968090408,-0.0162411968090408,-0.0162411968090408,-0.0162411968090408,0.065346337687221,-0.0162411968090408
-1.702441250132,0.0153520347593599,-1.12543627118976,0.477850887744473,0.319413708853209,0.955251574375797,1.06000931558893
-0.013036810576439,-0.138567692660298,0.21764222194497,0.0551346920651403,0.336547627213789,-0.134343106798572,-0.32337693118859
0.601559018825609,0.939461819503866,0.54123397363719,0.846319400578516,-1.0835715886232,-2.59102074090771,0.746018116985731
0.621864203582903,-1.06846548691335,0.607274763881163,0.731964485652065,1.19915818736036,0.193698569919565,-2.2854947234827
1.70407018588103,0.781050838526005,1.00995130441085,0.374393881929648,-0.0707674174530759,-1.76076276830875,-2.0379360249857
-0.0548213174021785,0.106323915107729,-0.0442778231607089,-0.0869221605692026,-0.0869221605692026,0.0986561051845952,0.0679634414089687
-0.988524126361426,0.48879765117176,-0.771132386083345,-1.0445087361386,0.865146968205003,0.157658339972559,1.29256228923405
-0.986262477632049,0.619394316376552,0.348296165829319,-0.50398809912873,-0.917738052547113,1.51037299095898,-0.070074843856959
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.17865708009857,1.14313055944202,1.30578148900079,0.741554123679243,-1.54988202712714,-0.876260715647699,-1.94298050944579
0.0621625275033538,0.989627927780399,-0.366515882444876,-0.28790604774851,-0.489949823693156,0.0939645875951346,-0.00138328899234641
-0.00995076748042667,0.792884285514815,0.0108279489554981,-0.552508675004977,-0.778616511840414,1.11149827162116,-0.574134551765658
-0.276518740125754,-0.276518740125754,-0.276518740125754,-0.276518740125754,-0.276518740125754,1.65911244075453,-0.276518740125754
-0.143041727749976,-0.207376369502099,-0.240652524376398,-0.240652524376398,-0.240652524376398,0.258758532229545,0.813617138151723
-1.38560666128298,-0.317291095486477,0.109779832012197,0.0540088607165288,-0.504093778590772,0.209883775404388,1.83331906722712
1.86867341146201,1.01740089568986,1.61277748911278,1.19916307121795,0.877279425012969,-2.84679341941513,-3.72850087308044
-0.637378225323157,0.915378584273109,0.411056531068622,0.411821480737067,0.115287596648114,-0.985492821096297,-0.230673146307459
0.417210871333615,0.884397717009908,0.17622259746624,-0.0966217000527054,-0.858117521640436,0.197026232048826,-0.720118196165446
0.196772444364343,0.937620986873857,1.30307393479049,1.51529058881368,-0.678978231608382,-1.01066836433396,-2.26311135890003
1.6855522844486,-1.79449019425335,-1.67753650742898,-1.02641598794113,-2.50853412227499,2.82479958150108,2.49662494594877
0.194337577563697,0.198710709256788,0.217796550387686,-0.0483437663139296,-0.262468571666777,-0.126157850829675,-0.173874648397789
-0.426629011514612,0.647476141734999,-0.446939460157108,-0.0650054026773548,-0.495002932734748,0.948251854159972,-0.162151188811149
1.08001881515636,0.864818792070205,1.32895051787197,0.557457603818684,0.0103254057147444,0.084034599405566,-3.92560573403752
-0.885426936051774,1.06895313855325,0.521039573245739,-0.704559025885732,-0.514280962487252,0.398026516985292,0.11624769564048
-0.00536557352336331,0.754264749724201,0.257395491074128,0.970963506679067,0.313032438130165,-0.405244417071025,-1.88504619501317
-0.768027678935656,0.786374371769638,0.322702097239917,0.914670203607183,-0.151229091092495,-0.453514313008783,-0.650975589579804
-1.5993566004008,1.84111110966196,1.49325454978407,1.10128747995338,0.536968954151912,-1.0728047974194,-2.30046069573111
0.501565804653217,0.29145269591072,1.05684538958068,0.861883405461113,0.00149882849022021,-0.434949413232025,-2.27829671086393
-0.221208071599809,0.676165316246719,1.48363074307561,0.552672387505266,1.21834036330145,-1.89584557098029,-1.81375516754896
-0.708749981426927,1.09851697410275,1.96862904203905,0.49264291517224,-0.942889288221982,-0.900076204683009,-1.00807345698212
1.15360232206639,-1.72375153550006,-0.58699339799295,-1.35875471872082,-1.87257037247783,2.82457680912213,1.56389089350313
-0.259811298633804,-0.235964556679437,-0.259811298633804,-0.259811298633804,-0.259811298633804,0.619181497512457,0.656028253702197
0.153488249844127,0.173767783812821,0.524153927319134,-0.231401480282797,-1.31840527581133,0.565811794423468,0.13258500069457
0.243423193088697,0.563464178431794,0.916461460465352,-0.252063545679432,1.0735679797727,-1.38230891343476,-1.16254435264435
-0.0203254273813336,-0.51143980200861,-0.280066914845172,-1.22453071504813,-1.92477400115939,1.25873103768049,2.70240582276215
0.331237595888215,0.237379252361493,-0.173306222377644,-0.173306222377644,-0.253724904832942,0.69742310570125,-0.665702604362727
1.03231721034647,1.34771830871742,1.87294554324457,0.640704682220494,1.01918180815733,-2.2194846280189,-3.69338292466738
0.541485200050424,1.09259541883463,1.51281179100932,0.656855009889821,-0.204100770428878,-0.60638772434983,-2.99325892500549
2.14011980642307,-2.43366423968069,-1.66149874608539,-1.18848384552013,4.57257733530985,1.11286681988601,-2.54191713033272
-1.48785163805721,0.48510472069104,0.439301031077916,1.05806853697826,0.824137471505496,-0.787224577198716,-0.531535544996788
-0.00371360121899205,-0.00371360121899205,-0.00371360121899205,-0.00371360121899205,-0.00371360121899205,0.0222816073139523,-0.00371360121899205
-0.00149347966245235,-0.00149347966245235,-0.00149347966245235,-0.00149347966245235,-0.00149347966245235,0.0089608779747141,-0.00149347966245235
0,0,0,0,0,0,0
0.198878283839302,-0.109357945978441,-0.0749628769510746,0.292548328287926,0.227834410896652,1.14552366375432,-1.68046386384869
0.270302090253303,-0.290036623499031,-0.362869503510473,-0.405513840918967,0.224425568520573,-0.0617184231213369,0.625410732275934
-0.0358516533618884,-0.0358516533618884,-0.0358516533618884,-0.0358516533618884,-0.0358516533618884,-0.0358516533618884,0.21510992017133
-0.179072240242102,-0.560712037179684,-1.37177265781873,-1.11077294426585,-2.87066192926453,2.20871989390189,3.884271914869
0.23116044757581,-0.363388101974545,-0.363388101974545,-0.363388101974545,-0.363388101974545,0.745820474807381,0.476571485514987
0.23982871789651,-0.128802134832741,-0.00392547264712828,0.45889863699772,0.451105826739808,0.732610043995878,-1.74971561815005
-1.51803831372202,0.0370955123176948,0.826980365318245,1.04330921406244,-2.60866119489494,1.08168723857625,1.13762717834233
1.4794464975771,-1.7867047744854,-1.81759878243118,-2.02549163407251,-1.99339079090549,3.72584548492185,2.41789399939564
1.19976321431182,-0.1157970094829,-0.0953855494599397,-0.31593662397222,-0.454406561763577,0.261197886621913,-0.479435356255099
0.315280171564735,0.108397414123752,0.454313865202739,-0.679117122205889,-0.200496417189846,0.680739210710398,-0.679117122205889
0.180688342005615,0.270852270660324,-0.333005189149137,-1.78768499623832,-1.46073816367874,2.33001397887074,0.799873757529518
-1.00502061779998,0.138504284231559,0.487110200990906,-0.291544340294127,0.147616812858564,0.0330613369289328,0.490272323084147
-1.71103833225092,0.974034434025546,0.166819488642052,0.0840586452149967,1.05237179583649,-0.641410221158108,0.0751641896899491
0,0,0,0,0,0,0
-0.297317972172183,0.191539760398332,0.018827770121173,-0.297317972172183,-0.297317972172183,-0.270035217778779,0.951621603775824
-0.21119865272722,0.0654074757599585,0.837901201616707,1.32555937306063,-0.244398703045557,-0.760413850049222,-1.0128568446153
0.554984931858537,0.229666745727857,1.02963887388017,0.805146587570315,0.28220803037172,-1.52153008293408,-1.38011508647453
-0.0498521477064447,-0.0498521477064447,-0.0498521477064447,-0.0498521477064447,-0.0283724202959933,0.175534971209481,0.0522460399122913
1.05879330916514,0.786588065079445,0.783158866551712,0.824634532766527,0.178541308873338,-1.13007143330926,-2.50164464912691
